pdf_filename,pdf_title_guess,used_ocr,match_rank,match_score,paperId,excel_title
NeurIPS-2019-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks-Paper.pdf,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,False,1,100.0,65a9c7b0800c86a196bc14e7621ff895cc6ab287,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks
NeurIPS-2019-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks-Paper.pdf,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,False,2,51.65562913907285,145b8b5d99a2beba6029418ca043585b90138d12,MASS: Masked Sequence to Sequence Pre-training for Language Generation
NeurIPS-2019-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks-Paper.pdf,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,False,3,51.49700598802395,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
NeurIPS-2019-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks-Paper.pdf,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,False,4,50.306748466257666,e0c6abdbdecf04ffac65c440da77fb9d66bb474c,XLNet: Generalized Autoregressive Pretraining for Language Understanding
NeurIPS-2019-vilbert-pretraining-task-agnostic-visiolinguistic-representations-for-vision-and-language-tasks-Paper.pdf,ViLBERT: Pretraining Task-Agnostic Visiolinguistic Representations for Vision-and-Language Tasks,False,5,47.66839378238342,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
1390156.1390306.pdf,Listwise Approach to Learning to Rank - Theory and Algorithm,False,1,100.0,4c746fb88a4b141ec3bca06504e800bf392ce170,Listwise approach to learning to rank: theory and algorithm
1390156.1390306.pdf,Listwise Approach to Learning to Rank - Theory and Algorithm,False,2,61.81818181818182,c42816f497d663c681df20d48a6e66a5632600d8,MixMatch: A Holistic Approach to Semi-Supervised Learning
1390156.1390306.pdf,Listwise Approach to Learning to Rank - Theory and Algorithm,False,3,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
1390156.1390306.pdf,Listwise Approach to Learning to Rank - Theory and Algorithm,False,4,53.84615384615385,a22ac183c8b37824e32cae970db170b861a13438,Learning diverse rankings with multi-armed bandits
1390156.1390306.pdf,Listwise Approach to Learning to Rank - Theory and Algorithm,False,5,53.333333333333336,3c8a456509e6c0805354bd40a35e3f2dbf8069b1,"PyTorch: An Imperative Style, High-Performance Deep Learning Library"
NeurIPS-2019-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks-Paper.pdf,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,False,1,100.0,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
NeurIPS-2019-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks-Paper.pdf,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,False,2,80.0,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
NeurIPS-2019-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks-Paper.pdf,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,False,3,69.87951807228916,9f9fc406c76255fec51a6196ce167c0ff1d1efc0,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent
NeurIPS-2019-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks-Paper.pdf,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,False,4,69.38775510204081,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
NeurIPS-2019-generalization-bounds-of-stochastic-gradient-descent-for-wide-and-deep-neural-networks-Paper.pdf,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,False,5,68.15642458100558,ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data
Copy of 1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,1,100.0,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
Copy of 1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,2,65.11627906976744,4eeac07324e5b15bca90295c66b21c05726ea2bb,Learning Non-Linear Combinations of Kernels
Copy of 1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,3,60.317460317460316,2eacb358ba2c06a8706a58ed60c3a6a06d38fec0,Local Gaussian Process Regression for Real Time Online Model Learning
Copy of 1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,4,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
Copy of 1553374.1553463.pdf,Online Dictionary Learning for Sparse Coding,False,5,55.913978494623656,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,1,100.0,44b3b3bb40a9055eccdf86ea1702f6ae8b38934c,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication
Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,2,51.30890052356021,14558cb69319eed0d5bfc5648aafcd09d882f443,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks
Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,3,49.681528662420384,843959ffdccf31c6694d135fad07425924f785b1,Extracting and composing robust features with denoising autoencoders
Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,4,49.18032786885246,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
Decentralized Stochastic Optimization and Gossip Algorithms.pdf,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication,False,5,49.142857142857146,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
tan19a.pdf,EfﬁcientNet: Rethinking Model Scaling for Convolutional Neural Networks,False,1,98.57142857142857,4f2eda8077dc7a69bb2b4e0a1a086cf054adb3f9,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks
tan19a.pdf,EfﬁcientNet: Rethinking Model Scaling for Convolutional Neural Networks,False,2,70.96774193548387,7e71eedb078181873a56f2adcfef9dddaeb95602,Simplifying Graph Convolutional Networks
tan19a.pdf,EfﬁcientNet: Rethinking Model Scaling for Convolutional Neural Networks,False,3,58.8235294117647,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
tan19a.pdf,EfﬁcientNet: Rethinking Model Scaling for Convolutional Neural Networks,False,4,55.6390977443609,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
tan19a.pdf,EfﬁcientNet: Rethinking Model Scaling for Convolutional Neural Networks,False,5,55.55555555555556,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
ying19a.pdf,NAS-Bench-101: Towards Reproducible Neural Architecture Search,False,1,100.0,6e4fd9b4b2b673c981cda528d8039a221ad35225,NAS-Bench-101: Towards Reproducible Neural Architecture Search
ying19a.pdf,NAS-Bench-101: Towards Reproducible Neural Architecture Search,False,2,61.904761904761905,fe9b8aac9fa3bfd9724db5a881a578e471e612d7,Efficient Neural Architecture Search via Parameter Sharing
ying19a.pdf,NAS-Bench-101: Towards Reproducible Neural Architecture Search,False,3,48.717948717948715,57458bc1cffe5caa45a885af986d70f723f406b4,A unified architecture for natural language processing:deep neural networks with multitask learning
ying19a.pdf,NAS-Bench-101: Towards Reproducible Neural Architecture Search,False,4,47.863247863247864,0389a414c5d0ef50e06fe0c15f6102f374ce1b04,A dual coordinate descent method for large-scale linear SVM
ying19a.pdf,NAS-Bench-101: Towards Reproducible Neural Architecture Search,False,5,45.36082474226804,449310e3538b08b43227d660227dfd2875c3c3c1,Neural Ordinary Differential Equations
espeholt18a.pdf,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,False,1,100.0,80196cdfcd0c6ce2953bf65a7f019971e2026386,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures
espeholt18a.pdf,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,False,2,48.175182481751825,0228810a988f6b8f06337e14f564e2fd3f6e1056,The Recurrent Temporal Restricted Boltzmann Machine
espeholt18a.pdf,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,False,3,47.27272727272727,554fabcedec7ee5361661614c6b45dc5661a5f79,Efficient Large-Scale Distributed Training of Conditional Maximum Entropy Models
espeholt18a.pdf,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,False,4,46.73913043478261,57458bc1cffe5caa45a885af986d70f723f406b4,A unified architecture for natural language processing:deep neural networks with multitask learning
espeholt18a.pdf,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,False,5,46.666666666666664,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
recht19a.pdf,Do ImageNet Classiﬁers Generalize to ImageNet?,False,1,97.22222222222223,4e0bb8c1c683b43357c5d5216f6b74ff2cb32434,Do ImageNet Classifiers Generalize to ImageNet?
recht19a.pdf,Do ImageNet Classiﬁers Generalize to ImageNet?,False,2,50.943396226415096,e0c6abdbdecf04ffac65c440da77fb9d66bb474c,XLNet: Generalized Autoregressive Pretraining for Language Understanding
recht19a.pdf,Do ImageNet Classiﬁers Generalize to ImageNet?,False,3,50.0,21b786b3f870fc7fa247c143aa41de88b1fc6141,Glow: Generative Flow with Invertible 1x1 Convolutions
recht19a.pdf,Do ImageNet Classiﬁers Generalize to ImageNet?,False,4,50.0,a8f3dc53e321fbb2565f5925def4365b9f68d1af,Self-Attention Generative Adversarial Networks
recht19a.pdf,Do ImageNet Classiﬁers Generalize to ImageNet?,False,5,49.438202247191015,804fb9542f4f56e264dd2df57c255a9a2011c00f,Adversarially Robust Generalization Requires More Data
NIPS-2008-gaussian-process-factor-analysis-for-low-dimensional-single-trial-analysis-of-neural-population-activity-Paper.pdf,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity,False,1,100.0,413263b022ab9ba239a4dd7887d3eeaba0fca258,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity
NIPS-2008-gaussian-process-factor-analysis-for-low-dimensional-single-trial-analysis-of-neural-population-activity-Paper.pdf,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity,False,2,53.608247422680414,14558cb69319eed0d5bfc5648aafcd09d882f443,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks
NIPS-2008-gaussian-process-factor-analysis-for-low-dimensional-single-trial-analysis-of-neural-population-activity-Paper.pdf,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity,False,3,49.079754601226995,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
NIPS-2008-gaussian-process-factor-analysis-for-low-dimensional-single-trial-analysis-of-neural-population-activity-Paper.pdf,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity,False,4,47.852760736196316,4f2eda8077dc7a69bb2b4e0a1a086cf054adb3f9,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks
NIPS-2008-gaussian-process-factor-analysis-for-low-dimensional-single-trial-analysis-of-neural-population-activity-Paper.pdf,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity,False,5,47.27272727272727,64441c8396211b5e799b9ad5138dade15ff5cd0a,Grassmann discriminant analysis: a unifying view on subspace-based learning
NIPS-2008-online-metric-learning-and-fast-similarity-search-Paper.pdf,Online Metric Learning and Fast Similarity Search,False,1,100.0,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
NIPS-2008-online-metric-learning-and-fast-similarity-search-Paper.pdf,Online Metric Learning and Fast Similarity Search,False,2,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NIPS-2008-online-metric-learning-and-fast-similarity-search-Paper.pdf,Online Metric Learning and Fast Similarity Search,False,3,57.142857142857146,39b7007e6f3dd0744833f292f07ed77973503bfd,Data-Efficient Hierarchical Reinforcement Learning
NIPS-2008-online-metric-learning-and-fast-similarity-search-Paper.pdf,Online Metric Learning and Fast Similarity Search,False,4,55.913978494623656,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
NIPS-2008-online-metric-learning-and-fast-similarity-search-Paper.pdf,Online Metric Learning and Fast Similarity Search,False,5,55.76923076923077,c42816f497d663c681df20d48a6e66a5632600d8,MixMatch: A Holistic Approach to Semi-Supervised Learning
NeurIPS-2019-unified-language-model-pre-training-for-natural-language-understanding-and-generation-Paper.pdf,Uniﬁed Language Model Pre-training for Natural Language Understanding and Generation,False,1,98.64864864864865,1c71771c701aadfd72c5866170a9f5d71464bb88,Unified Language Model Pre-training for Natural Language Understanding and Generation
NeurIPS-2019-unified-language-model-pre-training-for-natural-language-understanding-and-generation-Paper.pdf,Uniﬁed Language Model Pre-training for Natural Language Understanding and Generation,False,2,80.0,ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc,Cross-lingual Language Model Pretraining
NeurIPS-2019-unified-language-model-pre-training-for-natural-language-understanding-and-generation-Paper.pdf,Uniﬁed Language Model Pre-training for Natural Language Understanding and Generation,False,3,74.46808510638297,145b8b5d99a2beba6029418ca043585b90138d12,MASS: Masked Sequence to Sequence Pre-training for Language Generation
NeurIPS-2019-unified-language-model-pre-training-for-natural-language-understanding-and-generation-Paper.pdf,Uniﬁed Language Model Pre-training for Natural Language Understanding and Generation,False,4,73.61111111111111,e0c6abdbdecf04ffac65c440da77fb9d66bb474c,XLNet: Generalized Autoregressive Pretraining for Language Understanding
NeurIPS-2019-unified-language-model-pre-training-for-natural-language-understanding-and-generation-Paper.pdf,Uniﬁed Language Model Pre-training for Natural Language Understanding and Generation,False,5,62.745098039215684,d9f6ada77448664b71128bb19df15765336974a6,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems
haarnoja18b.pdf,Soft Actor-Critic:,False,1,100.0,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
haarnoja18b.pdf,Soft Actor-Critic:,False,2,81.48148148148148,4debb99c0c63bfaa97dd433bc2828e4dac81c48b,Addressing Function Approximation Error in Actor-Critic Methods
haarnoja18b.pdf,Soft Actor-Critic:,False,3,36.8421052631579,34050f81755e0f718cb924e460a4691e35722b2e,Slow Learners are Fast
haarnoja18b.pdf,Soft Actor-Critic:,False,4,36.36363636363637,99990944b8516536f4ff2e5af6d9ea1c5993c0bd,Domain Adaptation with Multiple Sources
haarnoja18b.pdf,Soft Actor-Critic:,False,5,35.55555555555556,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
NeurIPS-2019-pytorch-an-imperative-style-high-performance-deep-learning-library-Paper.pdf,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",False,1,100.0,3c8a456509e6c0805354bd40a35e3f2dbf8069b1,"PyTorch: An Imperative Style, High-Performance Deep Learning Library"
NeurIPS-2019-pytorch-an-imperative-style-high-performance-deep-learning-library-Paper.pdf,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",False,2,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NeurIPS-2019-pytorch-an-imperative-style-high-performance-deep-learning-library-Paper.pdf,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",False,3,57.77777777777778,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
NeurIPS-2019-pytorch-an-imperative-style-high-performance-deep-learning-library-Paper.pdf,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",False,4,54.3859649122807,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
NeurIPS-2019-pytorch-an-imperative-style-high-performance-deep-learning-library-Paper.pdf,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",False,5,53.333333333333336,4c746fb88a4b141ec3bca06504e800bf392ce170,Listwise approach to learning to rank: theory and algorithm
1553374.1553515.pdf,Evaluation Methods for Topic Models,False,1,100.0,2f041bde7e1968427b09ce428116b21152c7e715,Evaluation methods for topic models
1553374.1553515.pdf,Evaluation Methods for Topic Models,False,2,65.67164179104478,cc97aae9c1bc35e01a737aa4bf5fa4677505ec44,Deflation Methods for Sparse PCA
1553374.1553515.pdf,Evaluation Methods for Topic Models,False,3,57.77777777777778,4e07791ee0872401215f12aefde342bd843240cc,Nonparametric Latent Feature Models for Link Prediction
1553374.1553515.pdf,Evaluation Methods for Topic Models,False,4,55.172413793103445,6b4ca249b3b28d3fee65f69714440c08d42cee64,Which Training Methods for GANs do actually Converge?
1553374.1553515.pdf,Evaluation Methods for Topic Models,False,5,53.73134328358209,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
NIPS-2009-measuring-invariances-in-deep-networks-Paper.pdf,Measuring Invariances in Deep Networks,False,1,100.0,3137bc367c61c0e507a5e3c1f8caeb26f292d79f,Measuring Invariances in Deep Networks
NIPS-2009-measuring-invariances-in-deep-networks-Paper.pdf,Measuring Invariances in Deep Networks,False,2,60.0,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
NIPS-2009-measuring-invariances-in-deep-networks-Paper.pdf,Measuring Invariances in Deep Networks,False,3,55.10204081632653,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
NIPS-2009-measuring-invariances-in-deep-networks-Paper.pdf,Measuring Invariances in Deep Networks,False,4,54.90196078431372,7a84a692327534fd227fa1e07fcb3816b633c591,Neural Tangent Kernel: Convergence and Generalization in Neural Networks
NIPS-2009-measuring-invariances-in-deep-networks-Paper.pdf,Measuring Invariances in Deep Networks,False,5,53.333333333333336,08d0ea90b53aba0008d25811268fe46562cfb38c,On the quantitative analysis of deep belief networks
1553374.1553434.pdf,An Accelerated Gradient Method for Trace Norm Minimization,False,1,100.0,1e826f01d02a8d514b8a687932d228781243496e,An accelerated gradient method for trace norm minimization
1553374.1553434.pdf,An Accelerated Gradient Method for Trace Norm Minimization,False,2,53.44827586206897,ebd660b8df9d7f9cd044c63778c15c39cdd072ed,Guaranteed Rank Minimization via Singular Value Projection
1553374.1553434.pdf,An Accelerated Gradient Method for Trace Norm Minimization,False,3,52.77777777777778,4b5744dd44a0026c6f386d5cb21b795499d5efb7,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks
1553374.1553434.pdf,An Accelerated Gradient Method for Trace Norm Minimization,False,4,52.72727272727273,6b4ca249b3b28d3fee65f69714440c08d42cee64,Which Training Methods for GANs do actually Converge?
1553374.1553434.pdf,An Accelerated Gradient Method for Trace Norm Minimization,False,5,52.54237288135593,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
NIPS-2009-nonparametric-latent-feature-models-for-link-prediction-Paper.pdf,Nonparametric Latent Feature Models for Link Prediction,False,1,100.0,4e07791ee0872401215f12aefde342bd843240cc,Nonparametric Latent Feature Models for Link Prediction
NIPS-2009-nonparametric-latent-feature-models-for-link-prediction-Paper.pdf,Nonparametric Latent Feature Models for Link Prediction,False,2,57.77777777777778,2f041bde7e1968427b09ce428116b21152c7e715,Evaluation methods for topic models
NIPS-2009-nonparametric-latent-feature-models-for-link-prediction-Paper.pdf,Nonparametric Latent Feature Models for Link Prediction,False,3,51.908396946564885,ae6e206c8c2994e04c3fdc5bd97d81fdd0f27493,"On the Complexity of Linear Prediction: Risk Bounds, Margin Bounds, and Regularization"
NIPS-2009-nonparametric-latent-feature-models-for-link-prediction-Paper.pdf,Nonparametric Latent Feature Models for Link Prediction,False,4,50.57471264367816,cc97aae9c1bc35e01a737aa4bf5fa4677505ec44,Deflation Methods for Sparse PCA
NIPS-2009-nonparametric-latent-feature-models-for-link-prediction-Paper.pdf,Nonparametric Latent Feature Models for Link Prediction,False,5,50.43478260869565,a9ba0f45b97b3c5c261efb52d5e33490b60cbe10,Translated Learning: Transfer Learning across Different Feature Spaces
allen-zhu19a.pdf,A Convergence Theory for Deep Learning via Over-Parameterization,False,1,100.0,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
allen-zhu19a.pdf,A Convergence Theory for Deep Learning via Over-Parameterization,False,2,69.38775510204081,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
allen-zhu19a.pdf,A Convergence Theory for Deep Learning via Over-Parameterization,False,3,60.256410256410255,ccb1bafdae68c635cbd30d49fda7dbf88a3ce1b6,Learning Overparameterized Neural Networks via Stochastic Gradient Descent on Structured Data
allen-zhu19a.pdf,A Convergence Theory for Deep Learning via Over-Parameterization,False,4,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
allen-zhu19a.pdf,A Convergence Theory for Deep Learning via Over-Parameterization,False,5,56.71641791044776,a9022d8ffb5e417458fba9a280f90c1b08cb6c73,Stronger generalization bounds for deep nets via a compression approach
fujimoto18a.pdf,Addressing Function Approximation Error in Actor-Critic Methods,False,1,100.0,4debb99c0c63bfaa97dd433bc2828e4dac81c48b,Addressing Function Approximation Error in Actor-Critic Methods
fujimoto18a.pdf,Addressing Function Approximation Error in Actor-Critic Methods,False,2,48.717948717948715,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
fujimoto18a.pdf,Addressing Function Approximation Error in Actor-Critic Methods,False,3,48.333333333333336,0389a414c5d0ef50e06fe0c15f6102f374ce1b04,A dual coordinate descent method for large-scale linear SVM
fujimoto18a.pdf,Addressing Function Approximation Error in Actor-Critic Methods,False,4,47.863247863247864,4c746fb88a4b141ec3bca06504e800bf392ce170,Listwise approach to learning to rank: theory and algorithm
fujimoto18a.pdf,Addressing Function Approximation Error in Actor-Critic Methods,False,5,47.32824427480916,988a378f640eb7fb681f977d6cb1e0c830c07b4c,Adversarial Examples Are a Natural Consequence of Test Error in Noise
1390156.1390266.pdf,On the Quantitative Analysis of Deep Belief Networks,False,1,100.0,08d0ea90b53aba0008d25811268fe46562cfb38c,On the quantitative analysis of deep belief networks
1390156.1390266.pdf,On the Quantitative Analysis of Deep Belief Networks,False,2,61.333333333333336,1e80f755bcbf10479afd2338cec05211fdbd325c,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
1390156.1390266.pdf,On the Quantitative Analysis of Deep Belief Networks,False,3,58.94736842105263,5a2668bf420d8509a4dfa28e1cdcdac14c649975,3D Object Recognition with Deep Belief Nets
1390156.1390266.pdf,On the Quantitative Analysis of Deep Belief Networks,False,4,57.142857142857146,03e7e8663c69e691be6b6403b1eb1bbf593d31f2,Gradient Descent Finds Global Minima of Deep Neural Networks
1390156.1390266.pdf,On the Quantitative Analysis of Deep Belief Networks,False,5,55.84415584415584,14558cb69319eed0d5bfc5648aafcd09d882f443,Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks
Slow Learners are Fast.pdf,arXiv:0911.0491v1 [math.OC] 3 Nov 2009,False,1,31.168831168831176,b32de117302258dd29919435cd001a8bcdfee3b3,Replicated Softmax: an Undirected Topic Model
Slow Learners are Fast.pdf,arXiv:0911.0491v1 [math.OC] 3 Nov 2009,False,2,30.985915492957744,3137bc367c61c0e507a5e3c1f8caeb26f292d79f,Measuring Invariances in Deep Networks
Slow Learners are Fast.pdf,arXiv:0911.0491v1 [math.OC] 3 Nov 2009,False,3,30.769230769230774,77e379fd57ea44638fc628623e383eccada82689,Kernel Methods for Deep Learning
Slow Learners are Fast.pdf,arXiv:0911.0491v1 [math.OC] 3 Nov 2009,False,4,29.473684210526315,4debb99c0c63bfaa97dd433bc2828e4dac81c48b,Addressing Function Approximation Error in Actor-Critic Methods
Slow Learners are Fast.pdf,arXiv:0911.0491v1 [math.OC] 3 Nov 2009,False,5,29.090909090909093,34050f81755e0f718cb924e460a4691e35722b2e,Slow Learners are Fast
NIPS-2008-local-gaussian-process-regression-for-real-time-online-model-learning-Paper.pdf,Local Gaussian Process Regression for Real Time Online Model Learning and Control,False,1,100.0,2eacb358ba2c06a8706a58ed60c3a6a06d38fec0,Local Gaussian Process Regression for Real Time Online Model Learning
NIPS-2008-local-gaussian-process-regression-for-real-time-online-model-learning-Paper.pdf,Local Gaussian Process Regression for Real Time Online Model Learning and Control,False,2,60.317460317460316,cf80cc34528273d8fbe17783efe802a6509e1562,Online dictionary learning for sparse coding
NIPS-2008-local-gaussian-process-regression-for-real-time-online-model-learning-Paper.pdf,Local Gaussian Process Regression for Real Time Online Model Learning and Control,False,3,59.25925925925926,8de174ab5419b9d3127695405efd079808e956e8,Curriculum learning
NIPS-2008-local-gaussian-process-regression-for-real-time-online-model-learning-Paper.pdf,Local Gaussian Process Regression for Real Time Online Model Learning and Control,False,4,55.88235294117647,3263ff3c16220322a3989d4f8bde16a53d9b8d45,Online Metric Learning and Fast Similarity Search
NIPS-2008-local-gaussian-process-regression-for-real-time-online-model-learning-Paper.pdf,Local Gaussian Process Regression for Real Time Online Model Learning and Control,False,5,55.55555555555556,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
NIPS-2009-rethinking-lda-why-priors-matter-Paper.pdf,Rethinking LDA: Why Priors Matter,False,1,100.0,e5554c9d5fa92af69992d72ed1fdfbe953b03fb4,Rethinking LDA: Why Priors Matter
NIPS-2009-rethinking-lda-why-priors-matter-Paper.pdf,Rethinking LDA: Why Priors Matter,False,2,52.459016393442624,c92be891c5f8f0f60b6de206364f9a744612d1e8,Adversarial Training for Free!
NIPS-2009-rethinking-lda-why-priors-matter-Paper.pdf,Rethinking LDA: Why Priors Matter,False,3,47.61904761904762,4f2eda8077dc7a69bb2b4e0a1a086cf054adb3f9,EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks
NIPS-2009-rethinking-lda-why-priors-matter-Paper.pdf,Rethinking LDA: Why Priors Matter,False,4,47.61904761904762,6b4ca249b3b28d3fee65f69714440c08d42cee64,Which Training Methods for GANs do actually Converge?
NIPS-2009-rethinking-lda-why-priors-matter-Paper.pdf,Rethinking LDA: Why Priors Matter,False,5,45.070422535211264,ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc,Cross-lingual Language Model Pretraining
1553374.1553391.pdf,Multi-View Clustering via Canonical Correlation Analysis,False,1,100.0,0728914a1dba0417bf2847548aa15711f3f8d4e8,Multi-view clustering via canonical correlation analysis
1553374.1553391.pdf,Multi-View Clustering via Canonical Correlation Analysis,False,2,50.847457627118644,42ec3db12a2e4628885451b13035c2e975220a25,A Convergence Theory for Deep Learning via Over-Parameterization
